MarketId,Country,Admin1,Admin2,MarketName,Latitude,Longitude
7773,South Sudan,Upper Nile,Maban,Doro Suk Huria,9.98781667,33.75758056
7774,South Sudan,Upper Nile,Maban,Doro Suk For,9.98546389,33.74385833
7777,Ethiopia,Somali,GODE,Adadle,5.800583292,43.53215612
7778,Ethiopia,Somali,DEGEHABUR,Araarso,8.7466032,43.37772664
7779,Ethiopia,Somali,AFDER,Barey,4.604300144,42.5539558
7780,Ethiopia,Somali,GODE,Bercano,6.10300264,43.21021569
7781,Ethiopia,Somali,DEGEHABUR,"Birqod ",7.605025867,43.77458325
7782,Ethiopia,Somali,WARDER,Bokh,7.436677517,46.64697318
7783,Ethiopia,Somali,LIBEN,Bokolmayo,4.526704192,41.72624138
7784,Ethiopia,Somali,WARDER,Danod,7.55347196,45.28955264
7785,Ethiopia,Somali,WARDER,Daratole,6.974054933,45.3412432
7786,Ethiopia,Somali,DEGEHABUR,Daror,8.222062875,44.68748198
7787,Ethiopia,Somali,FIK,Duhun,7.2238899,42.69799993
7788,Ethiopia,Somali,KORAHE,Elele,6.244944138,43.91630842
7789,Ethiopia,Somali,AFDER,Elkari,5.841459415,42.1008055
7790,Ethiopia,Somali,GODE,Elweyne,6.617452188,43.14477841
7791,Ethiopia,Somali,GODE,Ferfer,5.084525246,45.13253038
7792,Ethiopia,Somali,FIK,Fiik,8.142583348,42.29965915
7793,Ethiopia,Somali,WARDER,Galxamur,7.547709421,47.11868612
7794,Ethiopia,Somali,DEGEHABUR,Garbo,7.312346088,43.29410134
7795,Ethiopia,Somali,AFDER,Guradamole,6.618784363,41.011
7796,Ethiopia,Somali,JIJIGA,Gursum,9.218968513,42.59
7797,Ethiopia,Somali,GODE,Harareey,6.9702335,42.9839882
7798,Ethiopia,Somali,GODE,Higloley,5.765862243,44.56386441
7799,Ethiopia,Somali,KORAHE,Horshagah,6.962718246,43.50367236
7800,Ethiopia,Somali,GODE,Kelafo,5.589989888,44.20482802
7801,Ethiopia,Somali,KORAHE,Kudunbur,6.781447155,44.57169192
7802,Ethiopia,Somali,FIK,Leghida,7.3297696,42.13748
7803,Ethiopia,Somali,WARDER,Lehel yucub,6.56225235,45.17265348
7804,Ethiopia,Somali,LIBEN,Mubarak,4.175165909,40.02607305
7805,Ethiopia,Somali,GODE,Mustahil,5.94514868,43.55283344
7806,Ethiopia,Somali,AFDER,Raaso,6.548283638,41.79512001
7807,Ethiopia,Somali,FIK,Sagag,7.680928688,42.83436475
7808,Ethiopia,Somali,KORAHE,Shaygosh,7.40426731,43.92469249
7809,Ethiopia,Somali,KORAHE,Shilabo,6.086719371,44.77065479
7810,Ethiopia,Somali,SHINILE,Shinile,9.686746878,41.8453162
7811,Ethiopia,Somali,WARDER,Warder,6.971172033,45.34492262
7812,Ethiopia,Somali,DEGEHABUR,Yoale,8.420252516,43.85643065
7815,Ethiopia,Somali,WARDER,Galadi,6.974113,46.413791
7816,Ethiopia,Somali,DEGEHABUR,Gunagado,7.803042,43.946783
7817,South Sudan,Lakes,Cueibet,Cueibet,7.012,29.24897
7818,South Sudan,Lakes,Rumbek East,Aduel,6.62566,29.8979305
7819,South Sudan,Lakes,Wulu,Wulu,6.5098,29.6268
7832,Ethiopia,Somali,LIBEN,Moyale (Somali),3.538,39.12
7845,South Sudan,Northern Bahr el Ghazal,Aweil East,Warawar,9.143306,27.613444
7847,South Sudan,Northern Bahr el Ghazal,Aweil North,Ariath,9.189197,27.100722
7848,South Sudan,Northern Bahr el Ghazal,Aweil North,Mayen Ulem,9.043639,27.287667
7849,South Sudan,Northern Bahr el Ghazal,Aweil West,Marial Baai,9.101611,26.847917
7850,South Sudan,Northern Bahr el Ghazal,Aweil West,Udhum,8.899083,27.251306
7851,South Sudan,Northern Bahr el Ghazal,Aweil South,Malek Alel,8.598028,27.591778
7852,South Sudan,Northern Bahr el Ghazal,Aweil South,Tiaraliet,8.774361,27.884083
7853,South Sudan,Northern Bahr el Ghazal,Aweil South,Panthou,8.6935,27.678361
7854,Uganda,Nakapiripirit,Pian,Nabilatuk,2.050336,34.573974
7856,South Sudan,Jonglei,Ayod,Ayod,8.1315,31.41
7859,Madagascar,Anosy,Amboasary-Atsimo,Marotsiraka,-24.283607,45.993063
7861,Madagascar,Anosy,Betroka,Analamary,-23.225927,45.844721
7863,Madagascar,Anosy,Betroka,Mahabo Betroka,-23.663419,46.139839
7949,South Sudan,Jonglei,Duk,Duk Padiet,7.4501,31.23494
7950,South Sudan,Jonglei,Twic East,Mabior,7.2439,31.22027
7951,United Republic of Tanzania,Kigoma,Kasulu Township Authority,Kasulu,-4.569607094,30.09502474
7952,United Republic of Tanzania,Kigoma,Kasulu Township Authority,Kwa Shayo,-4.558007039,30.12648135
7953,United Republic of Tanzania,Dar-es-salaam,Temeke,Zakhem,-6.915491142,39.27088014
7954,United Republic of Tanzania,Dar-es-salaam,Temeke,Mbagala Rangi Tatu,-6.9203927,39.2697937
7955,United Republic of Tanzania,Kigoma,Kasulu Township Authority,Sofya,-4.574092685,30.10313717
7958,Ukraine,Kharkivska,Iziumska,Izium,49.207665836,37.25416565
7959,Ukraine,Kharkivska,Kupianska,Kupiansk,49.7166638,37.583331
7960,Ukraine,Kharkivska,Balakliiskyi,Balakliia,49.4627,36.85951
7961,Ukraine,Kharkivska,Chuhuivska,Chuhuiv,49.834663328,36.685163926
7965,Ukraine,Kharkivska,Vovchanskyi,Vovchansk,50.300165466,36.941329568
7967,Ukraine,Kharkivska,Derhachivskyi,Derhachi,50.1166662,36.1166662
8000,Ukraine,Kharkivska,Iziumska,Izium peski,49.222654919236106,37.26899348444356
8001,Ukraine,Kharkivska,Iziumska,Izium railway,49.22108527450193,37.30092250000657
8002,Ukraine,Kharkivska,Iziumska,Izium left bank,49.19731027724711,37.28135310332704
8008,Ukraine,Dnipropetrovska,Marhanetska,Marhanets,47.63543,34.62769
8012,Ukraine,Dnipropetrovska,Apostolivskyi,Zelenodolsk,47.55778,33.65163
8013,Ukraine,Dnipropetrovska,Nikopolska,Nikopol,47.57119,34.39637
8015,Ukraine,Donetska,Slovianska,Sloviansk,48.86667,37.61667
8016,Ukraine,Dnipropetrovska,Apostolivskyi,Apostolove,47.666664,33.7333304
8021,Nigeria,Yobe,Machina,Machina Central,12.91763,9.90007
8022,Nigeria,Yobe,Fika,Gadaka new,11.286971,11.3
8031,Mozambique,Niassa,Cidade_De_Lichinga,Namacula,-13.2856803,35.2509894
8032,Mozambique,Niassa,Cuamba,Muirine,-14.7969204,36.5462968
8033,Mozambique,Niassa,Marrupa,Mercado Marrupa,-13.1921769,37.5014717
8034,Mozambique,Niassa,Cidade_De_Lichinga,Mercado Central Lichinga,-13.3035079,35.2479883
8035,Mozambique,Niassa,Cidade_De_Lichinga,Chiuaula,-13.3130107,35.2572327
8036,Mozambique,Niassa,Cuamba,Mercado Central Cuamba,-14.800443,36.5306361
8118,Rwanda,Western Province,Karongi,Rubengera,-2.060413725,29.40807845
8119,Rwanda,Eastern Province,Gatsibo,Nyagahanga,-1.6135304,30.22123517
8122,Ukraine,Kharkivska,Kupianska,"Kupiansk Left Bank ",49.705007,37.632397
8123,Ukraine,Kharkivska,Kupianska,Kupiansk Right Bank,49.723116,37.604429
8124,Tunisia,Tunis,Bab Bhar,Tunis (central),36.7983,10.1843
8125,Tunisia,Tunis,Sidi Hassine,Sidi Hsine,36.74208,10.10234
8126,Tunisia,Manouba,Jedaida,El Jdayda,36.902967,9.924158
8127,Tunisia,Manouba,Oued Ellil,Douar Hicher,36.8292,10.0894
8128,Tunisia,Tunis,Omrane Superieur,El Mnihla-cité Tadhamen,36.835,10.1152777778
8129,Tunisia,Ariana,Raoued,Raoued,36.9544,10.1914
8130,Tunisia,Ben Arous,Nouvelle Medina,Ben Arous (Central),36.7435,10.231976
8131,Tunisia,Ben Arous,Hammam Chott,Hamam Lif,36.712353,10.368873
8132,Tunisia,Ben Arous,Fouchana,Mhamdia Fouchena,36.6999972,10.166666
8133,Tunisia,Jendouba,Ghardimaou,Ghardimaou,36.4499982,8.4333316
8134,Tunisia,Jendouba,Jendouba Nord,Jendouba,36.50114,8.78024
8135,Tunisia,Jendouba,Fernana,Fernena,36.65,8.7
8136,Tunisia,Jendouba,Ain Draham,Ain Drahem,36.780041,8.687242
8137,Tunisia,Gafsa,Metlaoui,Metlaoui,34.32081,8.40157
8138,Tunisia,Gafsa,Redeyef,Redayef,34.3833,8.15
8139,Tunisia,Gafsa,Gafsa Sud,Gafsa,34.431141,8.775656
8140,Tunisia,Sidi Bouz,Sidi Bouzid Ouest,Sidi Bouzid,35.0333332,9.499998
8141,Tunisia,Sidi Bouz,Sabalat Ouled Asker,Sabbelet Wled Askar,35.1797742,9.2757864
8142,Tunisia,Sidi Bouz,Menzel Bouzayane,Menzel Bouzayene,34.57211,9.4256
8143,Tunisia,Medenine,Medenine Nord,Mednine,33.35495,10.50548
8144,Tunisia,Medenine,Ben Guerdane,Ben Guerdane,33.138889,11.216667
8145,Tunisia,Medenine,Zarzis,Zarzis,33.503981111215,11.11215
8146,Tunisia,Tataouine,Tataouine Nord,Tataouine,32.92109,10.450896
8147,Tunisia,Tataouine,Bir Lahmar,Bir Lahmer,33.1787,10.4421
8148,Tunisia,Tataouine,Ghomrassen,Ghomrassen,33.0592,10.34
8174,Madagascar,Anosy,Taolagnaro,Ambatoabo,-24.854237,46.669962
8175,Madagascar,Vatovavy Fitovinany,Nosy-Varika,Ambodirian'ny Sahafary,-20.50012,48.433739
8177,Madagascar,Atsimo Atsinanana,Farafangana,Ankarana,-23.078438770901997,47.62852498411245
8180,Madagascar,Atsimo Atsinanana,Farafangana,Efatsy,-23.114797778071036,47.60864504713741
8181,Madagascar,Atsimo Atsinanana,Vangaindrano,Fonilaza,-23.302777136376715,47.54210587181557
8182,Madagascar,Vatovavy Fitovinany,Mananjary,Kianjavato,-21.379688,47.866909
8183,Madagascar,Atsimo Atsinanana,Vangaindrano,Lopary,-23.19191769859515,47.674505622484176
8185,Madagascar,Atsimo Atsinanana,Vondrozo,Mahatsinjo,-22.81374709374008,47.45336295739893
8186,Madagascar,Atsimo Atsinanana,Vangaindrano,Manambondro,-23.79311145392115,47.5512179680189
8187,Madagascar,Vatovavy Fitovinany,Mananjary,Mananjary,-21.228592,48.345431
8188,Madagascar,Atsimo Atsinanana,Vangaindrano,Marokibo,-23.70554773689163,47.528243748456404
8189,Madagascar,Vatovavy Fitovinany,Mananjary,Sandrohy,-21.597117,47.890622
8190,Madagascar,Atsimo Atsinanana,Vangaindrano,Soamanova,-23.284635,47.600249
8191,Madagascar,Anosy,Taolagnaro,Soanierana,-25.000611921739946,46.88203051711443
8194,Ukraine,Kharkivska,Borivskyi,"Pisky-Rad'kivs'ki ",49.268176,37.605148
8195,Ukraine,Kharkivska,Borivskyi,Borova,49.377906,37.626832
8196,Ukraine,Kharkivska,Borivskyi,Shyikivka,49.35219,37.753517
8197,Ukraine,Kharkivska,Borivskyi,Pidlyman,49.337892,37.604873
8198,Ukraine,Khersonska,Bilozerskyi,Bilozerka,46.627989,32.444209
8199,Syrian Arab Republic,Aleppo,Al Bab,Bazagha,36.3830198,37.56126553
8200,Syrian Arab Republic,Aleppo,Al Bab,Qubasin,36.42218721,37.5580499
8201,Syrian Arab Republic,Aleppo,A'zaz,Aghtrin,36.51099166,37.33467722
8202,Syrian Arab Republic,Aleppo,A'zaz,Sejou,36.61995272,37.07538511
8203,Syrian Arab Republic,Aleppo,A'zaz,Suran,36.55707617,37.19385883
8204,Syrian Arab Republic,Aleppo,Jarablus,Jarablus,36.81727077,38.01111596
8205,Syrian Arab Republic,Aleppo,Jebel Saman,Abzimo,36.16739261,36.86550118
8206,Syrian Arab Republic,Aleppo,Jebel Saman,Darret Azza,36.28189201,36.85186247
8207,Syrian Arab Republic,Aleppo,Jebel Saman,Der Saman,36.32608881,36.8371903
8208,Syrian Arab Republic,Aleppo,Jebel Saman,Jeineh,36.11784929,36.80031141
8209,Syrian Arab Republic,Aleppo,Jebel Saman,Kafr Karmin,36.16257799,36.79398125
8210,Syrian Arab Republic,Idleb,Harim,Armanaz,36.08346292,36.50246121
8211,Syrian Arab Republic,Idleb,Idleb,Ma'arrat Tamasrin,36.01408442,36.67241182
8212,Iraq,Ninewa,Mosul,Jadaah,35.8,43.29
8216,West Bank,West Bank,Ramallah and Albireh,West Bank,31.97314398,35.32992
8217,Egypt,Sharqia,10 Ramadan 1,10th of Ramadan,30.29159439,31.74370651
8218,Egypt,Qena,Abu Tisht,Abu Tesht,26.12287253,32.09140421
8219,Egypt,Sohag,Akhmim,Akhmim,26.56884002,31.74702525
8220,Egypt,Matrouh,Alamn,Al Alameen,30.82756994,28.95597672
8221,Egypt,Matrouh,Al Hammam,Alhamam,30.84193064,29.39010611
8222,Egypt,Luxor,مركز القرنه,Alqurana,25.72429046,32.63312087
8223,Egypt,Sharqia,Awlad Saqr,Awlad Sakr,30.93201205,31.6996227
8224,Egypt,Qena,Qift,Coptos,25.99396293,32.80390328
8225,Egypt,Qena,Dishna,Dishna,26.12065637,32.46483392
8226,Egypt,Qena,Al Waqf,El Waqf,26.09381092,32.43362062
8227,Egypt,Sharqia,Al Husayniya,El-Husseiniya,30.86001478,31.91339772
8228,Egypt,Matrouh,Marsa Matruh,Fuka,31.10511228,27.87335872
8229,Egypt,Sohag,Guhayna Al Gharbiyya,Gehena,26.66956147,31.50275756
8230,Egypt,Sohag,Girga,Gerga,26.34312481,31.88397903
8231,Egypt,Qena,Nag Hammadi,Nag Hammadi,26.0510858,32.24042313
8232,Egypt,Qena,Naqada,Naqada,25.91194204,32.72089452
8233,Egypt,Beni Suef,Sumusta,Sumusta,28.92490392,30.85911818
8234,Egypt,Fayoum,Tamya,Tamia,29.47011096,30.9512744
8235,Egypt,Sharqia,Zaqaziq 1,Zagazig,30.58305479,31.49894448
8237,Syrian Arab Republic,Idleb,Harim,Salqin,36.1412404,36.4520311
8238,Armenia,Gegharkunik,Vardenis,Vardenis Consolidated Community (bordering settlements),40.18272,45.7311
8239,Armenia,Syunik,Sisian,Sisian Consolidated Community (bordering settlements),39.5241577,46.0271686
8240,Armenia,Vayotz Dzor,Vayk,Jermuk Consolidated Community,39.817226,45.672733
8243,Ethiopia,Somali,AFDER,God-God,4.907913456,43.2161981
8244,Ethiopia,Somali,AFDER,Kohle,5.117800158,43.17568488
8245,Ethiopia,Somali,FIK,Hamaro,7.68931428,42.18455178
8246,Ethiopia,Somali,FIK,Mayamuluko,8.26739855,42.01818009
8247,Ethiopia,Oromia,E. HARERGE,Qubi,7.8300631,41.86840679
8248,Ethiopia,Oromia,BALE,Salahad,7.0435921,41.62956623
8249,Ethiopia,Somali,FIK,Wangay,7.508891478,42.22938332
8250,Ethiopia,Somali,DEGEHABUR,Aware,8.259332368,44.15530757
8251,Ethiopia,Somali,DEGEHABUR,Dagahmadaw,7.984940749,43.0208687
8252,Ethiopia,Somali,DEGEHABUR,Daroor,8.226624663,43.0208687
8253,Ethiopia,Somali,DEGEHABUR,Dig,7.759536022,44.49758579
8254,Ethiopia,Somali,JIJIGA,Awbare,9.612258745,42.97944533
8255,Ethiopia,Oromia,E. HARERGE,Goljano,8.882276929,42.70828991
8256,Ethiopia,Somali,JIJIGA,Tuliguled,9.624703322,42.75348018
8257,Ethiopia,Somali,WARDER,Marsin,7.589773088,44.95343103
8258,Ethiopia,Oromia,BALE,Karsadula,5.804983913,39.92490519
8259,Ethiopia,Somali,GODE,Dhanan,6.510130288,43.4919412
8260,Ethiopia,Somali,JIJIGA,Dambal,9.741389188,42.71423944
8261,Ethiopia,Somali,SHINILE,Gablalu,10.58248508,41.53860509
8262,Ethiopia,Somali,SHINILE,Hadigala,10.4267582,42.23918976
8315,Ukraine,Zaporizka,Zaporizkyi,Kushuhum,47.71155799529556,35.2153085692408
8323,Ukraine,Donetska,Kramatorska,Kramatorsk,48.750283592773734,37.58431052787117
8324,Ukraine,Donetska,Pokrovska,Pokrovsk,48.28683498315414,37.18605279331594
8326,Ukraine,Kharkivska,Shevchenkivskyi,Shevchenkove,49.69054114545381,37.17811210572137
8330,Ukraine,Donetska,Dymytrivska,Myrnohrad,48.299652067989285,37.26875302615184
8332,Ukraine,Dnipropetrovska,Pokrovskyi,Pokrov,47.9904481367304,36.23035092249737
8346,South Sudan,Upper Nile,Ulang,Ulang,8.656028,32.720417
8347,Ethiopia,Somali,SHINILE,Erer,9.554682,41.38341
8348,Egypt,Luxor,Luxor,Luxor,25.6883431,32.6406729
8350,Iraq,Sulaymaniyah,Sulaymaniya,Arbat Refugee camp,35.38087912,45.60854968
8353,Iraq,Ninewa,Al-Hamdaniya,HasanSham U2,36.30935342,43.52581013
8354,Iraq,Dahuk,Zakho,Berseve 1,37.18099,42.85387
8355,Iraq,Dahuk,Zakho,Berseve 2,37.17934,42.86215
8357,Iraq,Dahuk,Sumel,Kabarto 1,36.7863,42.8549
8358,Iraq,Dahuk,Sumel,Domiz 1,36.78463013,42.88681201
8359,Iraq,Dahuk,Sumel,Domiz 2,36.7626281,42.89926235
8361,Nigeria,Borno,Kala,Rann,12.01628,14.48988
8363,Ethiopia,Somali,JIJIGA,Sheder,9.700914,43.130494
8365,Armenia,Lori,Spitak,Spitak consolidated community,40.831828,44.279788
8366,Armenia,Tavush,Noyemberyan,Noyemberyan consolidated community,41.171806,44.994663
8367,Armenia,Shirak,Akhuryan,Ani consolidated community,40.828159,43.829776
8368,Armenia,Shirak,Akhuryan,Akhuryan consolidated community,40.78065,43.899799
8369,Armenia,Shirak,Amasia,Amasia consolidated community,40.95745,43.783847
8370,Chad,Barh El Gazal,Barh El Gazel Ouest,Melleat,13.0459498,16.2259407
8371,Chad,Barh El Gazal,Barh El Gazel Nord,Mandjoura,13.81484575,17.07533418
8372,Chad,Batha,Batha-Est,Amsalam,13.4516157,20.20567265
8373,Chad,Batha,Batha-Est,Koundjar,13.2962025,19.0342529
8374,Chad,Batha,Batha-Ouest,Koldjine,12.75866876821965,18.10893215239048
8375,Chad,Hadjer Lamis,Haraze-Al-Biar,Douguia,12.6427564,14.8259638
8376,Chad,Kanem,Wadi-Bissam,Welebene,13.695971234701574,15.828436827287078
8377,Chad,Kanem,Wadi-Bissam,Morzigui,13.64171668421477,15.709677496924996
8378,Chad,Barh El Gazal,Barh El Gazel Sud,Kopoye,14.2635186,15.9722029
8379,Chad,Kanem,Kanem,Saada,14.1847223,14.4866294
8380,Chad,Kanem,Wadi-Bissam,Motoa,13.522652587853372,15.490190908312798
8381,Chad,Kanem,Wadi-Bissam,Moal Mounoussa,13.584908586926758,15.574877802282572
8382,Chad,Kanem,Kanem,Dilaye,14.081026813946664,15.545359924435616
8383,Chad,Lac,Kaya,Tchoukoutalia,13.5279728,14.0163048
8384,Chad,Ouaddai,Ouara,Chokoyane,13.363411012105644,21.23046001419425
8385,Chad,Ouaddai,Assongha,Tidjani,13.9311225,21.65837623
8386,Chad,Ouaddai,Assongha,Mabrone,13.9136641,21.7850299
8387,Chad,Ouaddai,Ouara,Gueri Amhitane,14.21221001073718,20.26032295078039
8388,Chad,Ouaddai,Assongha,Traone,13.8407204,21.6264325
8389,Chad,Salamat,Haraze Mangueigne,Moyo,9.9132196,20.8761754
8390,Chad,Sila,Kimiti,Mogororo,12.060746666666667,22.296911666666666
8391,Chad,Sila,Kimiti,Sarafbourgou,11.615546666666667,22.39427333333333
8392,Chad,Wadi Fira,Biltine,Idiguine,14.1569032,21.1487753
8393,Chad,Wadi Fira,Dar-Tama,Kourkoure,14.23311867,21.60384218
8394,Chad,Wadi Fira,Dar-Tama,Omol,14.1738444,21.6525301
8403,Chad,Guera,Guera,Chaouir,12.41257794,18.94354888
8404,Chad,Logone Oriental,La Nya Pendm,Bekan,7.8177377,16.4147925
8405,Chad,Sila,Kimiti,Zawya,12.4241104,22.2911823
8406,Chad,Ouaddai,Ouara,Taradona,13.823767094872892,20.826988387852907
8407,Chad,Salamat,Barh-Azoum,Am-Djalad,10.934796771034598,20.245252707973123
8408,Chad,Mayo Kebbi Ouest,Mayo Binder,Binder,9.96197638,14.46836873
8418,Ukraine,Donetska,Dobropilska,Dobropilla,48.46887,37.08499
8441,Ukraine,Mykolaivska,Bashtanskyi,Snihurivka (Mykolaivska),47.464308,32.097946
8444,Ukraine,Mykolaivska,Novobuzkyi,Novyi Buh,47.69129,32.5074
8451,Ukraine,Mykolaivska,Bereznehuvatskyi,Bereznehuvate,47.31202,32.85308
8464,Chad,Wadi Fira,Iriba,Touloum,15.33816649,22.25862667
8471,Uganda,Hoima,Buhaguzi,Kasonga,1.18851,30.7824
8472,Uganda,Kamwenge,Kibale,Basecamp,0.327708,30.6657
8473,Uganda,Kyegegwa,Kyaka,Bukere,0.382587,31.0952
8474,Uganda,Kyegegwa,Kyaka,Byabakora,0.330872,31.0832
8475,Uganda,Hoima,Buhaguzi,Kagoma,1.15391,30.7513
8476,Uganda,Isingiro,Isingiro,Kajaho,-0.943548,30.7511
8477,Uganda,Kamwenge,Kibale,Kyempango,0.293155,30.6835
8478,Uganda,Mubende,Buwekula,Mubende,0.553189,31.395
8479,Uganda,Mbarara,Kashari,New Congo,-0.520114,30.7397
8480,Uganda,Isingiro,Bukanga,Rubondo,-0.731555,31.0397
8481,Uganda,Kyegegwa,Kyaka,Sweswe,0.365185,31.1086
8482,Uganda,Hoima,Buhaguzi,Maratatu B,1.16339,30.8012
8483,Uganda,Isingiro,Bukanga,Kityaza,-0.808798,30.9706
8484,Uganda,Kamwenge,Kibale,Katalyeba,0.335018,30.6557
8487,Malawi,Southern Region,Blantyre,Chadzunda,-15.9119328,34.9534775
8488,Malawi,Southern Region,Blantyre,Chikuli,-15.6665487,34.8848206
8489,Malawi,Southern Region,Blantyre,Mdeka,-15.4630713,34.9445553
8490,Malawi,Southern Region,Chikwawa,Chapananga,-15.9755817,34.4604411
8491,Malawi,Southern Region,Chikwawa,Chikwawa Boma,-16.0208943,34.7890132
8492,Malawi,Southern Region,Chikwawa,Kakoma,-16.0949828,34.6159068
8493,Malawi,Southern Region,Chiradzulu,Mbulumbuzi,-15.63904964,35.15579863
8494,Malawi,Southern Region,Chiradzulu,Milepa,-15.68930554,35.3213102
8495,Malawi,Southern Region,Chiradzulu,PIM,-15.75599139,35.19044056
8496,Malawi,Southern Region,Machinga,Ngokwe,-14.7088822,35.8014418
8497,Malawi,Southern Region,Mangochi,Chilipa,-14.7040299,34.9754742
8499,Malawi,Southern Region,Mangochi,Makawa,-14.3093133,35.1183504
8500,Malawi,Southern Region,Mangochi,Ntagaluka,-14.4755756,35.2771884
8501,Malawi,Southern Region,Mulanje,Mkando,-15.91872828,35.35925389
8502,Malawi,Southern Region,Mwanza,Kunenekude,-15.4609213,34.4902324
8503,Malawi,Southern Region,Mwanza,Thambani,-15.7243012,34.396913
8504,Malawi,Southern Region,Nsanje,Fatima,-16.4175378,35.1682702
8505,Malawi,Southern Region,Nsanje,Makhanga,-16.5237259,35.1637761
8506,Malawi,Southern Region,Nsanje,Tengani,-16.7347491,35.2782627
8508,Malawi,Southern Region,Phalombe,Phaloni,-15.62410447,35.75786933
8509,Malawi,Southern Region,Thyolo,Thunga,-15.989101,35.0785855
8510,Malawi,Southern Region,Zomba,Namwela,-15.2152685,35.3592771
8511,Malawi,Southern Region,Zomba,Sunuzu,-15.5811218,35.4997625
8512,Malawi,Southern Region,Zomba,Govala,-15.39510239,35.43413244
8513,Malawi,Southern Region,Phalombe,Miseufolo,-15.67348334,35.5106881
8514,Malawi,Southern Region,Phalombe,Mpasa,-15.7637,35.6587
8516,Malawi,Southern Region,Chikwawa,Bereu,-16.1513701,34.8484961
8517,Malawi,Southern Region,Mangochi,Nkope,-14.1994139,35.0388645
8518,Malawi,Southern Region,Mulanje,Laundadelo,-16.04356064,35.53013552
8520,Malawi,Southern Region,Balaka,Chiyendausiku,-15.0159022,35.0801533
8522,Malawi,Southern Region,Mwanza,Mwanza Hospital,-15.5907893,34.509542
8523,Malawi,Southern Region,Zomba,Dzaone,-15.53498291,35.29605491
8525,Malawi,Southern Region,Chikwawa,Mitondo,-16.2771566,35.0589947
8526,Malawi,Southern Region,Mulanje,Chonde,-15.99951293,35.32162984
8527,Malawi,Southern Region,Nsanje,Mbenje,-16.9936937,35.2168048
8528,Malawi,Southern Region,Nsanje,Nsanje Boma,-16.9167,35.2667
8529,Malawi,Southern Region,Zomba City,Mpondabwino,-15.39865869,35.32412504
8530,Malawi,Southern Region,Mulanje,Chikuse,-16.11402402,35.61861826
8554,Democratic Republic of the Congo,Kasai-Oriental,Tshilenge,Bena Mpunga,-6.6712767,23.545055
8555,Democratic Republic of the Congo,Kasai-Oriental,Lukalaba,Lukalaba Centre,-6.4914483,23.65082
8556,Democratic Republic of the Congo,Kasai-Oriental,Tshilenge,Kasansa Centre,-6.5611197,23.7416671
8557,Democratic Republic of the Congo,Kasai-Oriental,Tshilenge,Kasumbi,-6.4543516,23.6791065
8558,Democratic Republic of the Congo,Kasai-Oriental,Tshilenge,Bakua Kashila,-6.4624812,23.7512138
8560,Uganda,Moyo,Obongi,Morobi,3.4299556,31.5800282
8561,Uganda,Yumbe,Aringa,Okubani,3.2269469,31.4159277
8562,Uganda,Yumbe,Aringa,Lodenga,3.3936322,31.3889505
8563,Uganda,Arua,Terego,Ocodri,3.0650138,31.0861018
8564,Uganda,Moyo,Obongi,Ndirindiri,3.4933401,31.6696793
8565,Uganda,Arua,Madi-okollo,Ocea,3.0797747,31.2845401
8566,Uganda,Arua,Terego,Ofua3,3.1260776,31.1609061
8567,Uganda,Koboko,Koboko,Koboko,3.4130518,30.9583682
8568,Uganda,Adjumani,Adjumani,Pagilinya,3.3805398,32.0152509
8569,Uganda,Koboko,Koboko,Keri,3.5058992,30.9398372
8570,Uganda,Kiryandongo,Kibanda,Bweyale,1.9533543,32.1395652
8571,Uganda,Lamwo,Lamwo,Ogili,3.4094364,32.4962714
8572,Uganda,Moyo,West Moyo,Lifori,3.5847748,31.5856196
8573,Uganda,Yumbe,Aringa,Lodonga,3.410303,31.1119923
8574,Uganda,Adjumani,Adjumani,Ayilo1,3.2891299,31.9415648
8576,Uganda,Yumbe,Aringa,Swinga,3.5211045,31.3354984
8577,Uganda,Adjumani,Adjumani,Maaji,3.2179042,31.651505
8579,Uganda,Adjumani,Adjumani,Ayilo2,3.2643023,31.954544
8580,Uganda,Adjumani,Adjumani,Nyumanzi,3.4643052,31.9501807
8581,Uganda,Arua,Terego,Kubala,3.2594367,31.0573381
8582,Uganda,Kitgum,Chua,Kitgum,3.2983481,32.8785164
8583,Malawi,Southern Region,Balaka,Manjawira2,-15.0118753,34.9068855
8644,Ukraine,Sumska,Shostkynska,Shostka,51.86472,33.48736
8647,Ukraine,Khersonska,Beryslavskyi,Beryslav,46.84315,33.43427
8700,Ukraine,Mykolaivska,Mykolaivska,Mykolaiv Korabelnyi,46.870838,32.023349
8701,Ukraine,Mykolaivska,Mykolaivska,Mykolaiv Inhulskyi,46.950151,32.057731
8702,Ukraine,Mykolaivska,Mykolaivska,Mykolaiv Zavodskyi,46.955229,31.95446
8703,Ukraine,Mykolaivska,Mykolaivska,Mykolaiv Centralnyi,46.984986,32.004902
8704,Mali,Koulikoro,Kolokani,Nossombougou,13.0951348,-7.9347713
8705,Ghana,UPPER EAST,BAWKU WEST,Timonde,10.9157097,-0.4051167
8706,Ghana,UPPER EAST,BAWKU WEST,Sapeliga,11.0872706,-0.4024
8707,Ghana,UPPER EAST,BAWKU WEST,Widnaba,10.9872367,-0.5573133
8708,Ghana,UPPER EAST,BINDURI,fourty four,11.0483739,-0.3010954
8709,Ghana,UPPER EAST,BINDURI,Naatinga,11.0064338,-0.3086383
8710,Ghana,UPPER EAST,BINDURI,Binduri,10.9706958,-0.3072054
